station_id,station_name,observed_at,date,month,variable_code,value,value_text,unit,quality_flag,quality_note,source_name,source_file,source_row,source_unit,conversion_rule,value_origin
TAIHU_ST,TAIHU_ST,2019-02-01 00:00:00,2019-02-01,2019-02,tn,2.769133333333333,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TN:59:ST,(mg/L),,observed
TAIHU_ST,TAIHU_ST,2019-02-01 00:00:00,2019-02-01,2019-02,tp,0.09343333333333333,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TP:59:ST,(mg/L),,observed
TAIHU_WHOLE,TAIHU_WHOLE,2019-02-01 00:00:00,2019-02-01,2019-02,codmn,3.7183307731694826,,mg/L,Q00,,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,CODMn:59:Whole Lake,(mg/L),,observed
TAIHU_WHOLE,TAIHU_WHOLE,2019-02-01 00:00:00,2019-02-01,2019-02,do,11.226752143373616,,mg/L,Q00,,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,DO:59:Whole Lake,(mg/L),,observed
TAIHU_WHOLE,TAIHU_WHOLE,2019-02-01 00:00:00,2019-02-01,2019-02,nh4_n,0.33351797619047624,,mg/L,Q00,,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:59:Whole Lake,(mg/L),,observed
TAIHU_WHOLE,TAIHU_WHOLE,2019-02-01 00:00:00,2019-02-01,2019-02,no2_n,0.021647304404761904,,mg/L,Q05,超出物理合理范围(0.0-20.0),taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO2-N:59:Whole Lake,(μg/L),NO2-N: µg/L -> mg/L (÷1000),observed
TAIHU_WHOLE,TAIHU_WHOLE,2019-02-01 00:00:00,2019-02-01,2019-02,no3_n,0.6471859047619047,,mg/L,Q00,,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO3-N:59:Whole Lake,(mg/L),,observed
TAIHU_WHOLE,TAIHU_WHOLE,2019-02-01 00:00:00,2019-02-01,2019-02,ph,8.145511904761904,,,Q00,,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,pH:59:Whole Lake,(-),,observed
TAIHU_WHOLE,TAIHU_WHOLE,2019-02-01 00:00:00,2019-02-01,2019-02,phyto_biomass,1.8078446285714287,,mg/L,Q00,,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_biomass:59:Whole Lake,(mg/L),,observed
TAIHU_WHOLE,TAIHU_WHOLE,2019-02-01 00:00:00,2019-02-01,2019-02,po4_p,0.024006919345238093,,mg/L,Q00,,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,PO4-P:59:Whole Lake,(mg/L),,observed
TAIHU_WHOLE,TAIHU_WHOLE,2019-02-01 00:00:00,2019-02-01,2019-02,tn,2.780718065476191,,mg/L,Q00,,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TN:59:Whole Lake,(mg/L),,observed
TAIHU_WHOLE,TAIHU_WHOLE,2019-02-01 00:00:00,2019-02-01,2019-02,tp,0.09463987202380952,,mg/L,Q00,,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TP:59:Whole Lake,(mg/L),,observed
TAIHU_WT,TAIHU_WT,2019-02-01 00:00:00,2019-02-01,2019-02,codmn,4.13763440860215,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,CODMn:59:WT,(mg/L),,observed
TAIHU_WT,TAIHU_WT,2019-02-01 00:00:00,2019-02-01,2019-02,do,11.01409978308026,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,DO:59:WT,(mg/L),,observed
TAIHU_WT,TAIHU_WT,2019-02-01 00:00:00,2019-02-01,2019-02,nh4_n,0.441365,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:59:WT,(mg/L),,observed
TAIHU_WT,TAIHU_WT,2019-02-01 00:00:00,2019-02-01,2019-02,no2_n,0.023478499999999996,,mg/L,"Q05,Q12",超出物理合理范围(0.0-20.0); 湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO2-N:59:WT,(μg/L),NO2-N: µg/L -> mg/L (÷1000),observed
TAIHU_WT,TAIHU_WT,2019-02-01 00:00:00,2019-02-01,2019-02,no3_n,0.73772,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO3-N:59:WT,(mg/L),,observed
TAIHU_WT,TAIHU_WT,2019-02-01 00:00:00,2019-02-01,2019-02,ph,8.190000000000001,,,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,pH:59:WT,(-),,observed
TAIHU_WT,TAIHU_WT,2019-02-01 00:00:00,2019-02-01,2019-02,phyto_biomass,1.2139140000000002,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_biomass:59:WT,(mg/L),,observed
TAIHU_WT,TAIHU_WT,2019-02-01 00:00:00,2019-02-01,2019-02,po4_p,0.029825249999999998,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,PO4-P:59:WT,(mg/L),,observed
TAIHU_WT,TAIHU_WT,2019-02-01 00:00:00,2019-02-01,2019-02,tn,3.603475,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TN:59:WT,(mg/L),,observed
TAIHU_WT,TAIHU_WT,2019-02-01 00:00:00,2019-02-01,2019-02,tp,0.1245725,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TP:59:WT,(mg/L),,observed
TAIHU_XK,TAIHU_XK,2019-02-01 00:00:00,2019-02-01,2019-02,codmn,3.4494623655913976,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,CODMn:59:XK,(mg/L),,observed
TAIHU_XK,TAIHU_XK,2019-02-01 00:00:00,2019-02-01,2019-02,do,11.436008676789587,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,DO:59:XK,(mg/L),,observed
TAIHU_XK,TAIHU_XK,2019-02-01 00:00:00,2019-02-01,2019-02,nh4_n,0.15871200000000002,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:59:XK,(mg/L),,observed
TAIHU_XK,TAIHU_XK,2019-02-01 00:00:00,2019-02-01,2019-02,no2_n,0.0034244399999999995,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO2-N:59:XK,(μg/L),NO2-N: µg/L -> mg/L (÷1000),observed
TAIHU_XK,TAIHU_XK,2019-02-01 00:00:00,2019-02-01,2019-02,no3_n,0.156172,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO3-N:59:XK,(mg/L),,observed
TAIHU_XK,TAIHU_XK,2019-02-01 00:00:00,2019-02-01,2019-02,ph,8.106,,,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,pH:59:XK,(-),,observed
TAIHU_XK,TAIHU_XK,2019-02-01 00:00:00,2019-02-01,2019-02,phyto_biomass,1.5600936,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_biomass:59:XK,(mg/L),,observed
TAIHU_XK,TAIHU_XK,2019-02-01 00:00:00,2019-02-01,2019-02,po4_p,0.0048442,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,PO4-P:59:XK,(mg/L),,observed
TAIHU_XK,TAIHU_XK,2019-02-01 00:00:00,2019-02-01,2019-02,tn,1.24556,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TN:59:XK,(mg/L),,observed
TAIHU_XK,TAIHU_XK,2019-02-01 00:00:00,2019-02-01,2019-02,tp,0.05183600000000001,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TP:59:XK,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2019-02-01 00:00:00,2019-02-01,2019-02,codmn,4.043010752688171,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,CODMn:59:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2019-02-01 00:00:00,2019-02-01,2019-02,do,9.913232104121473,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,DO:59:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2019-02-01 00:00:00,2019-02-01,2019-02,nh4_n,1.0868,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:59:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2019-02-01 00:00:00,2019-02-01,2019-02,no2_n,0.059615,,mg/L,"Q05,Q12",超出物理合理范围(0.0-20.0); 湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO2-N:59:ZS,(μg/L),NO2-N: µg/L -> mg/L (÷1000),observed
TAIHU_ZS,TAIHU_ZS,2019-02-01 00:00:00,2019-02-01,2019-02,no3_n,1.30182,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO3-N:59:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2019-02-01 00:00:00,2019-02-01,2019-02,ph,8.18,,,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,pH:59:ZS,(-),,observed
TAIHU_ZS,TAIHU_ZS,2019-02-01 00:00:00,2019-02-01,2019-02,phyto_biomass,0.8293740000000001,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_biomass:59:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2019-02-01 00:00:00,2019-02-01,2019-02,po4_p,0.102532,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,PO4-P:59:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2019-02-01 00:00:00,2019-02-01,2019-02,tn,5.0961,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TN:59:ZS,(mg/L),,observed
TAIHU_ZS,TAIHU_ZS,2019-02-01 00:00:00,2019-02-01,2019-02,tp,0.1817,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TP:59:ZS,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2019-05-01 00:00:00,2019-05-01,2019-05,codmn,4.866289243919288,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,CODMn:60:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2019-05-01 00:00:00,2019-05-01,2019-05,do,8.459214501510575,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,DO:60:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2019-05-01 00:00:00,2019-05-01,2019-05,nh4_n,0.061658,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:60:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2019-05-01 00:00:00,2019-05-01,2019-05,no2_n,0.0030614,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO2-N:60:CT,(μg/L),NO2-N: µg/L -> mg/L (÷1000),observed
TAIHU_CT,TAIHU_CT,2019-05-01 00:00:00,2019-05-01,2019-05,no3_n,0.17461000000000002,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO3-N:60:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2019-05-01 00:00:00,2019-05-01,2019-05,ph,8.336666666666668,,,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,pH:60:CT,(-),,observed
TAIHU_CT,TAIHU_CT,2019-05-01 00:00:00,2019-05-01,2019-05,phyto_biomass,0.786864,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_biomass:60:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2019-05-01 00:00:00,2019-05-01,2019-05,po4_p,0.0027699999999999995,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,PO4-P:60:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2019-05-01 00:00:00,2019-05-01,2019-05,tn,1.8231666666666666,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TN:60:CT,(mg/L),,observed
TAIHU_CT,TAIHU_CT,2019-05-01 00:00:00,2019-05-01,2019-05,tp,0.08614999999999999,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TP:60:CT,(mg/L),,observed
TAIHU_ET,TAIHU_ET,2019-05-01 00:00:00,2019-05-01,2019-05,codmn,4.113971850326123,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,CODMn:60:ET,(mg/L),,observed
TAIHU_ET,TAIHU_ET,2019-05-01 00:00:00,2019-05-01,2019-05,do,7.734138972809667,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,DO:60:ET,(mg/L),,observed
TAIHU_ET,TAIHU_ET,2019-05-01 00:00:00,2019-05-01,2019-05,nh4_n,0.06948766666666667,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:60:ET,(mg/L),,observed
TAIHU_ET,TAIHU_ET,2019-05-01 00:00:00,2019-05-01,2019-05,no2_n,0.002610933333333333,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO2-N:60:ET,(μg/L),NO2-N: µg/L -> mg/L (÷1000),observed
TAIHU_ET,TAIHU_ET,2019-05-01 00:00:00,2019-05-01,2019-05,no3_n,0.1119,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO3-N:60:ET,(mg/L),,observed
TAIHU_ET,TAIHU_ET,2019-05-01 00:00:00,2019-05-01,2019-05,ph,8.22,,,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,pH:60:ET,(-),,observed
TAIHU_ET,TAIHU_ET,2019-05-01 00:00:00,2019-05-01,2019-05,phyto_biomass,2.6080080000000003,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_biomass:60:ET,(mg/L),,observed
TAIHU_ET,TAIHU_ET,2019-05-01 00:00:00,2019-05-01,2019-05,po4_p,0.0021799999999999996,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,PO4-P:60:ET,(mg/L),,observed
TAIHU_ET,TAIHU_ET,2019-05-01 00:00:00,2019-05-01,2019-05,tn,1.5867666666666669,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TN:60:ET,(mg/L),,observed
TAIHU_ET,TAIHU_ET,2019-05-01 00:00:00,2019-05-01,2019-05,tp,0.07366,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TP:60:ET,(mg/L),,observed
TAIHU_GH,TAIHU_GH,2019-05-01 00:00:00,2019-05-01,2019-05,codmn,9.68074150360453,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,CODMn:60:GH,(mg/L),,observed
TAIHU_GH,TAIHU_GH,2019-05-01 00:00:00,2019-05-01,2019-05,do,9.264853977844915,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,DO:60:GH,(mg/L),,observed
TAIHU_GH,TAIHU_GH,2019-05-01 00:00:00,2019-05-01,2019-05,nh4_n,0.05517833333333333,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:60:GH,(mg/L),,observed
TAIHU_GH,TAIHU_GH,2019-05-01 00:00:00,2019-05-01,2019-05,no2_n,0.0008196666666666669,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO2-N:60:GH,(μg/L),NO2-N: µg/L -> mg/L (÷1000),observed
TAIHU_GH,TAIHU_GH,2019-05-01 00:00:00,2019-05-01,2019-05,no3_n,0.08522999999999999,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO3-N:60:GH,(mg/L),,observed
TAIHU_GH,TAIHU_GH,2019-05-01 00:00:00,2019-05-01,2019-05,ph,8.423333333333332,,,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,pH:60:GH,(-),,observed
TAIHU_GH,TAIHU_GH,2019-05-01 00:00:00,2019-05-01,2019-05,phyto_biomass,9.558015999999999,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,Phyto_biomass:60:GH,(mg/L),,observed
TAIHU_GH,TAIHU_GH,2019-05-01 00:00:00,2019-05-01,2019-05,po4_p,0.0028299999999999996,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,PO4-P:60:GH,(mg/L),,observed
TAIHU_GH,TAIHU_GH,2019-05-01 00:00:00,2019-05-01,2019-05,tn,3.3623999999999996,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TN:60:GH,(mg/L),,observed
TAIHU_GH,TAIHU_GH,2019-05-01 00:00:00,2019-05-01,2019-05,tp,0.14553333333333332,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,TP:60:GH,(mg/L),,observed
TAIHU_ML,TAIHU_ML,2019-05-01 00:00:00,2019-05-01,2019-05,codmn,6.106784441356497,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,CODMn:60:ML,(mg/L),,observed
TAIHU_ML,TAIHU_ML,2019-05-01 00:00:00,2019-05-01,2019-05,do,9.238958423248452,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,DO:60:ML,(mg/L),,observed
TAIHU_ML,TAIHU_ML,2019-05-01 00:00:00,2019-05-01,2019-05,nh4_n,0.062357857142857145,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NH4-N:60:ML,(mg/L),,observed
TAIHU_ML,TAIHU_ML,2019-05-01 00:00:00,2019-05-01,2019-05,no2_n,0.002863171428571429,,mg/L,Q12,湖区无坐标元数据; 数据源未提供湖区坐标,taihu_thqbca_v2_water_quality,storage\raw\taihu_thqbca_zenodo\extracted\THQBCA-V2\1.WaterQuality\1WaterQuality.xlsx,NO2-N:60:ML,(μg/L),NO2-N: µg/L -> mg/L (÷1000),observed
