station_id,month,station_type,wq_codmn,wq_do,wq_nh4_n,wq_no2_n,wq_no3_n,wq_ph,wq_phyto_biomass,wq_po4_p,wq_tn,wq_tp,n_wq_obs,met_air_temperature_c,met_precipitation_mm,met_wind_speed_ms,met_wind_direction_deg,met_shortwave_radiation_wm2,mee_tn_class,mee_trophic_state,mee_trophic_state_zones,mee_water_quality_category,mee_zone_status,mee_monitoring_point_count,hydro_water_level_m,hydro_water_level_std,hydro_water_level_n_days,rs_clms_lwq_300m_10daily_chla_mean,rs_clms_lwq_300m_10daily_chla_uncertainty,rs_clms_lwq_300m_10daily_fcb_prob,rs_sentinel2_cdse_monthly_30m_B03,rs_sentinel2_cdse_monthly_30m_B04,rs_sentinel2_cdse_monthly_30m_B05,rs_sentinel2_cdse_monthly_30m_B08,rs_sentinel2_cdse_monthly_30m_B11,rs_sentinel2_cdse_monthly_30m_FAI,rs_sentinel2_cdse_monthly_30m_MCI,rs_sentinel2_cdse_monthly_30m_NDCI,rs_sentinel2_cdse_monthly_30m_NDWI,rs_sentinel2_monthly_20m_B03,rs_sentinel2_monthly_20m_B04,rs_sentinel2_monthly_20m_B05,rs_sentinel2_retrieval_20260802_chlorophyll_a_experimental_ug_l,rs_sentinel2_retrieval_20260802_fai,rs_sentinel2_retrieval_20260802_mci,rs_sentinel2_retrieval_20260802_ndci,rs_sentinel2_retrieval_20260802_ndwi,rs_month_low_quality,static_station_inside_lake,static_station_latitude,static_station_longitude,static_lake_area_km2,static_lake_elevation_mean_m,static_dem_valid_frac,station_name,longitude,latitude,target_chla,target_chla_source,target_tp,target_tp_source,target_tn,target_tn_source,target_do,target_do_source,target_bloom,target_bloom_source,wq_chla,target_chla_in_lake,dataset_split
TAIHU_WHOLE,2022-10,lake_subregion,,,,,,,,,,,,,,,,,IⅣ类水质，其中，湖心区和西部沿岸区为IⅣ类水质,,西部沿岸区: 轻度污染，湖心区水质良好; 北部沿岸区: Ⅲ类,轻度污染，主要污染指标为总磷,东部沿岸区: 、北部沿岸区和西部沿岸区为轻度污染，湖心区水质良好; 西部沿岸区: 轻度污染，湖心区水质良好; 北部沿岸区: 和西部沿岸区为轻度污染，湖心区水质良好; 湖心区: 水质良好,17,,,,,,,1150.295166015625,1107.9564208984375,1157.3582763671875,767.3014526367188,147.62252807617188,-0.0160825327038764,0.0126310791820287,0.0249740313738584,0.2260016649961471,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,太湖全湖(18/17点位均值),,,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2022-11,grid_point,,,,,,,,,,,,15.506180555555556,2429.9,3.996458333333333,154.07611111111112,98.616125,Ⅲ类水质,,东部沿岸区: ⅢII类; 西部沿岸区: 轻度污染,轻度污染，主要污染指标为总磷,东部沿岸区: 、北部沿岸区和西部沿岸区为轻度污染; 西部沿岸区: 轻度污染; 北部沿岸区: 和西部沿岸区为轻度污染; 湖心区: 、东部沿岸区、北部沿岸区和西部沿岸区为轻度污染,17,,,,,,,5107.79833984375,4610.0126953125,4849.189453125,4037.169677734375,3272.5068359375,-0.0254702977836132,0.015210554935038,0.034042838960886,0.4289048612117767,,,,,,,,,True,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
TAIHU_WHOLE,2022-11,lake_subregion,,,,,,,,,,,,,,,,,Ⅲ类水质,,东部沿岸区: ⅢII类; 西部沿岸区: 轻度污染,轻度污染，主要污染指标为总磷,东部沿岸区: 、北部沿岸区和西部沿岸区为轻度污染; 西部沿岸区: 轻度污染; 北部沿岸区: 和西部沿岸区为轻度污染; 湖心区: 、东部沿岸区、北部沿岸区和西部沿岸区为轻度污染,17,,,,,,,5107.79833984375,4610.0126953125,4849.189453125,4037.169677734375,3272.5068359375,-0.0254702977836132,0.015210554935038,0.034042838960886,0.4289048612117767,,,,,,,,,True,,,,2329.357405,0.5138400197029114,0.5113428545961378,太湖全湖(18/17点位均值),,,,,,,,,,,,,,,train
IN_SITU_GROUP,2022-12,field_sample_point,,,,,,,,,,,,,,,,,IⅣ类水质，其中，湖心区为V类水质,中营养,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: Ⅲ类; 北部沿岸区: IⅣ类; 湖心区: V类水质,轻度污染，主要污染指标为总磷,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: 水质良好; 北部沿岸区: 和西部沿岸区水质良好; 湖心区: 和东部沿岸区为轻度污染，北部沿岸区和西部沿岸区水质良好,17,,,,,,,1217.5010986328125,1123.849853515625,1094.670166015625,592.0560913085938,47.72127914428711,-0.0331748314201831,0.0091012176126241,-0.0142419608309865,0.3642029464244842,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,野外采样点(独立坐标),120.1990832,31.2470365,0.0022299999999999,zenodo_taihu_insitu,,,,,,,,,0.0022299999999999,0.0022299999999999,train
IN_SITU_GROUP,2022-12,field_sample_point,,,,,,,,,,,,,,,,,IⅣ类水质，其中，湖心区为V类水质,中营养,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: Ⅲ类; 北部沿岸区: IⅣ类; 湖心区: V类水质,轻度污染，主要污染指标为总磷,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: 水质良好; 北部沿岸区: 和西部沿岸区水质良好; 湖心区: 和东部沿岸区为轻度污染，北部沿岸区和西部沿岸区水质良好,17,,,,,,,1217.5010986328125,1123.849853515625,1094.670166015625,592.0560913085938,47.72127914428711,-0.0331748314201831,0.0091012176126241,-0.0142419608309865,0.3642029464244842,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,野外采样点(独立坐标),120.1990832,31.2470365,0.00113,zenodo_taihu_insitu,,,,,,,,,0.00113,0.00113,train
IN_SITU_GROUP,2022-12,field_sample_point,,,,,,,,,,,,,,,,,IⅣ类水质，其中，湖心区为V类水质,中营养,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: Ⅲ类; 北部沿岸区: IⅣ类; 湖心区: V类水质,轻度污染，主要污染指标为总磷,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: 水质良好; 北部沿岸区: 和西部沿岸区水质良好; 湖心区: 和东部沿岸区为轻度污染，北部沿岸区和西部沿岸区水质良好,17,,,,,,,1217.5010986328125,1123.849853515625,1094.670166015625,592.0560913085938,47.72127914428711,-0.0331748314201831,0.0091012176126241,-0.0142419608309865,0.3642029464244842,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,野外采样点(独立坐标),120.1990832,31.2470365,0.00159,zenodo_taihu_insitu,,,,,,,,,0.00159,0.00159,train
IN_SITU_GROUP,2022-12,field_sample_point,,,,,,,,,,,,,,,,,IⅣ类水质，其中，湖心区为V类水质,中营养,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: Ⅲ类; 北部沿岸区: IⅣ类; 湖心区: V类水质,轻度污染，主要污染指标为总磷,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: 水质良好; 北部沿岸区: 和西部沿岸区水质良好; 湖心区: 和东部沿岸区为轻度污染，北部沿岸区和西部沿岸区水质良好,17,,,,,,,1217.5010986328125,1123.849853515625,1094.670166015625,592.0560913085938,47.72127914428711,-0.0331748314201831,0.0091012176126241,-0.0142419608309865,0.3642029464244842,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,野外采样点(独立坐标),120.1990832,31.2470365,0.00159,zenodo_taihu_insitu,,,,,,,,,0.00159,0.00159,train
IN_SITU_GROUP,2022-12,field_sample_point,,,,,,,,,,,,,,,,,IⅣ类水质，其中，湖心区为V类水质,中营养,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: Ⅲ类; 北部沿岸区: IⅣ类; 湖心区: V类水质,轻度污染，主要污染指标为总磷,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: 水质良好; 北部沿岸区: 和西部沿岸区水质良好; 湖心区: 和东部沿岸区为轻度污染，北部沿岸区和西部沿岸区水质良好,17,,,,,,,1217.5010986328125,1123.849853515625,1094.670166015625,592.0560913085938,47.72127914428711,-0.0331748314201831,0.0091012176126241,-0.0142419608309865,0.3642029464244842,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,野外采样点(独立坐标),120.1990832,31.2470365,0.00136,zenodo_taihu_insitu,,,,,,,,,0.00136,0.00136,train
IN_SITU_GROUP,2022-12,field_sample_point,,,,,,,,,,,,,,,,,IⅣ类水质，其中，湖心区为V类水质,中营养,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: Ⅲ类; 北部沿岸区: IⅣ类; 湖心区: V类水质,轻度污染，主要污染指标为总磷,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: 水质良好; 北部沿岸区: 和西部沿岸区水质良好; 湖心区: 和东部沿岸区为轻度污染，北部沿岸区和西部沿岸区水质良好,17,,,,,,,1217.5010986328125,1123.849853515625,1094.670166015625,592.0560913085938,47.72127914428711,-0.0331748314201831,0.0091012176126241,-0.0142419608309865,0.3642029464244842,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,野外采样点(独立坐标),120.1990832,31.2470365,0.00209,zenodo_taihu_insitu,,,,,,,,,0.00209,0.00209,train
IN_SITU_GROUP,2022-12,field_sample_point,,,,,,,,,,,,,,,,,IⅣ类水质，其中，湖心区为V类水质,中营养,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: Ⅲ类; 北部沿岸区: IⅣ类; 湖心区: V类水质,轻度污染，主要污染指标为总磷,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: 水质良好; 北部沿岸区: 和西部沿岸区水质良好; 湖心区: 和东部沿岸区为轻度污染，北部沿岸区和西部沿岸区水质良好,17,,,,,,,1217.5010986328125,1123.849853515625,1094.670166015625,592.0560913085938,47.72127914428711,-0.0331748314201831,0.0091012176126241,-0.0142419608309865,0.3642029464244842,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,野外采样点(独立坐标),120.1990832,31.2470365,0.00268,zenodo_taihu_insitu,,,,,,,,,0.00268,0.00268,train
IN_SITU_GROUP,2022-12,field_sample_point,,,,,,,,,,,,,,,,,IⅣ类水质，其中，湖心区为V类水质,中营养,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: Ⅲ类; 北部沿岸区: IⅣ类; 湖心区: V类水质,轻度污染，主要污染指标为总磷,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: 水质良好; 北部沿岸区: 和西部沿岸区水质良好; 湖心区: 和东部沿岸区为轻度污染，北部沿岸区和西部沿岸区水质良好,17,,,,,,,1217.5010986328125,1123.849853515625,1094.670166015625,592.0560913085938,47.72127914428711,-0.0331748314201831,0.0091012176126241,-0.0142419608309865,0.3642029464244842,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,野外采样点(独立坐标),120.1990832,31.2470365,0.00276,zenodo_taihu_insitu,,,,,,,,,0.00276,0.00276,train
IN_SITU_GROUP,2022-12,field_sample_point,,,,,,,,,,,,,,,,,IⅣ类水质，其中，湖心区为V类水质,中营养,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: Ⅲ类; 北部沿岸区: IⅣ类; 湖心区: V类水质,轻度污染，主要污染指标为总磷,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: 水质良好; 北部沿岸区: 和西部沿岸区水质良好; 湖心区: 和东部沿岸区为轻度污染，北部沿岸区和西部沿岸区水质良好,17,,,,,,,1217.5010986328125,1123.849853515625,1094.670166015625,592.0560913085938,47.72127914428711,-0.0331748314201831,0.0091012176126241,-0.0142419608309865,0.3642029464244842,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,野外采样点(独立坐标),120.1990832,31.2470365,0.00364,zenodo_taihu_insitu,,,,,,,,,0.00364,0.00364,train
IN_SITU_GROUP,2022-12,field_sample_point,,,,,,,,,,,,,,,,,IⅣ类水质，其中，湖心区为V类水质,中营养,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: Ⅲ类; 北部沿岸区: IⅣ类; 湖心区: V类水质,轻度污染，主要污染指标为总磷,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: 水质良好; 北部沿岸区: 和西部沿岸区水质良好; 湖心区: 和东部沿岸区为轻度污染，北部沿岸区和西部沿岸区水质良好,17,,,,,,,1217.5010986328125,1123.849853515625,1094.670166015625,592.0560913085938,47.72127914428711,-0.0331748314201831,0.0091012176126241,-0.0142419608309865,0.3642029464244842,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,野外采样点(独立坐标),120.1990832,31.2470365,0.00198,zenodo_taihu_insitu,,,,,,,,,0.00198,0.00198,train
IN_SITU_GROUP,2022-12,field_sample_point,,,,,,,,,,,,,,,,,IⅣ类水质，其中，湖心区为V类水质,中营养,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: Ⅲ类; 北部沿岸区: IⅣ类; 湖心区: V类水质,轻度污染，主要污染指标为总磷,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: 水质良好; 北部沿岸区: 和西部沿岸区水质良好; 湖心区: 和东部沿岸区为轻度污染，北部沿岸区和西部沿岸区水质良好,17,,,,,,,1217.5010986328125,1123.849853515625,1094.670166015625,592.0560913085938,47.72127914428711,-0.0331748314201831,0.0091012176126241,-0.0142419608309865,0.3642029464244842,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,野外采样点(独立坐标),120.1990832,31.2470365,0.00272,zenodo_taihu_insitu,,,,,,,,,0.00272,0.00272,train
IN_SITU_GROUP,2022-12,field_sample_point,,,,,,,,,,,,,,,,,IⅣ类水质，其中，湖心区为V类水质,中营养,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: Ⅲ类; 北部沿岸区: IⅣ类; 湖心区: V类水质,轻度污染，主要污染指标为总磷,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: 水质良好; 北部沿岸区: 和西部沿岸区水质良好; 湖心区: 和东部沿岸区为轻度污染，北部沿岸区和西部沿岸区水质良好,17,,,,,,,1217.5010986328125,1123.849853515625,1094.670166015625,592.0560913085938,47.72127914428711,-0.0331748314201831,0.0091012176126241,-0.0142419608309865,0.3642029464244842,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,野外采样点(独立坐标),120.1990832,31.2470365,0.00209,zenodo_taihu_insitu,,,,,,,,,0.00209,0.00209,train
IN_SITU_GROUP,2022-12,field_sample_point,,,,,,,,,,,,,,,,,IⅣ类水质，其中，湖心区为V类水质,中营养,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: Ⅲ类; 北部沿岸区: IⅣ类; 湖心区: V类水质,轻度污染，主要污染指标为总磷,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: 水质良好; 北部沿岸区: 和西部沿岸区水质良好; 湖心区: 和东部沿岸区为轻度污染，北部沿岸区和西部沿岸区水质良好,17,,,,,,,1217.5010986328125,1123.849853515625,1094.670166015625,592.0560913085938,47.72127914428711,-0.0331748314201831,0.0091012176126241,-0.0142419608309865,0.3642029464244842,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,野外采样点(独立坐标),120.1990832,31.2470365,0.00337,zenodo_taihu_insitu,,,,,,,,,0.00337,0.00337,train
NASA_POWER_120.300_31.200,2022-12,grid_point,,,,,,,,,,,,4.257728494623656,855.0600000000001,3.9793145161290324,188.65013440860216,96.89908602150537,IⅣ类水质，其中，湖心区为V类水质,中营养,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: Ⅲ类; 北部沿岸区: IⅣ类; 湖心区: V类水质,轻度污染，主要污染指标为总磷,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: 水质良好; 北部沿岸区: 和西部沿岸区水质良好; 湖心区: 和东部沿岸区为轻度污染，北部沿岸区和西部沿岸区水质良好,17,,,,,,,1217.5010986328125,1123.849853515625,1094.670166015625,592.0560913085938,47.72127914428711,-0.0331748314201831,0.0091012176126241,-0.0142419608309865,0.3642029464244842,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
TAIHU_WHOLE,2022-12,lake_subregion,,,,,,,,,,,,,,,,,IⅣ类水质，其中，湖心区为V类水质,中营养,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: Ⅲ类; 北部沿岸区: IⅣ类; 湖心区: V类水质,轻度污染，主要污染指标为总磷,东部沿岸区: 轻度污染，北部沿岸区和西部沿岸区水质良好; 西部沿岸区: 水质良好; 北部沿岸区: 和西部沿岸区水质良好; 湖心区: 和东部沿岸区为轻度污染，北部沿岸区和西部沿岸区水质良好,17,,,,,,,1217.5010986328125,1123.849853515625,1094.670166015625,592.0560913085938,47.72127914428711,-0.0331748314201831,0.0091012176126241,-0.0142419608309865,0.3642029464244842,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,太湖全湖(18/17点位均值),,,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2023-01,grid_point,,,,,,,,,,,,4.915873655913979,1162.47,3.9541129032258064,181.67755376344087,118.67966397849462,"Ⅳ类水质，其中，北部沿岸区和西部沿岸区为V类
水质",轻度富营养,"东部沿岸区: ⅢI类; 西部沿岸区: V类
水质; 湖心区: IⅣ类：东部沿岸区为ⅢI类",水质良好,"东部沿岸区: 水质良好; 西部沿岸区: 轻度污染，湖心区和东部沿岸区水质良好; 北部沿岸区: 和西部沿岸区
为轻度污染，湖心区和东部沿岸区水质良好; 湖心区: 和东部沿岸区水质良好",17,,,,,,,1070.505126953125,779.4414672851562,695.6694946289062,279.9449462890625,55.5745964050293,-0.0364202745258808,0.0029103066772222,-0.0572390109300613,0.5968866348266602,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
TAIHU_WHOLE,2023-01,lake_subregion,,,,,,,,,,,,,,,,,"Ⅳ类水质，其中，北部沿岸区和西部沿岸区为V类
水质",轻度富营养,"东部沿岸区: ⅢI类; 西部沿岸区: V类
水质; 湖心区: IⅣ类：东部沿岸区为ⅢI类",水质良好,"东部沿岸区: 水质良好; 西部沿岸区: 轻度污染，湖心区和东部沿岸区水质良好; 北部沿岸区: 和西部沿岸区
为轻度污染，湖心区和东部沿岸区水质良好; 湖心区: 和东部沿岸区水质良好",17,,,,,,,1070.505126953125,779.4414672851562,695.6694946289062,279.9449462890625,55.5745964050293,-0.0364202745258808,0.0029103066772222,-0.0572390109300613,0.5968866348266602,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,太湖全湖(18/17点位均值),,,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2023-02,grid_point,,,,,,,,,,,,6.700059523809523,2222.87,3.931369047619048,116.41473214285713,112.79434523809525,IⅣ类水质，其中，西部沿岸区为劣V类,轻度富营养,东部沿岸区: Ⅲ类; 西部沿岸区: 轻度污染，东部沿岸区水质良好; 北部沿岸区: IV类,轻度污染，主要污染指标为总磷,东部沿岸区: 水质良好; 西部沿岸区: 轻度污染，东部沿岸区水质良好; 北部沿岸区: 和西部沿岸区为轻度污染，东部沿岸区水质良好; 湖心区: 、北部沿岸区和西部沿岸区为轻度污染，东部沿岸区水质良好,17,,,,,,,1180.20166015625,973.8614501953124,929.7796020507812,468.6792907714844,109.3543472290039,-0.0344789437949657,0.0069748223759233,-0.0291578602045774,0.4601886868476867,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
TAIHU_WHOLE,2023-02,lake_subregion,,,,,,,,,,,,,,,,,IⅣ类水质，其中，西部沿岸区为劣V类,轻度富营养,东部沿岸区: Ⅲ类; 西部沿岸区: 轻度污染，东部沿岸区水质良好; 北部沿岸区: IV类,轻度污染，主要污染指标为总磷,东部沿岸区: 水质良好; 西部沿岸区: 轻度污染，东部沿岸区水质良好; 北部沿岸区: 和西部沿岸区为轻度污染，东部沿岸区水质良好; 湖心区: 、北部沿岸区和西部沿岸区为轻度污染，东部沿岸区水质良好,17,,,,,,,1180.20166015625,973.8614501953124,929.7796020507812,468.6792907714844,109.3543472290039,-0.0344789437949657,0.0069748223759233,-0.0291578602045774,0.4601886868476867,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,太湖全湖(18/17点位均值),,,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2023-03,grid_point,,,,,,,,,,,,12.303440860215055,1948.34,4.172970430107527,140.18064516129033,157.95701612903227,IV类水质，其中，西部沿岸区为劣V类水质,轻度富营养,"东部沿岸区: Ⅲ类; 西部沿岸区: 轻度污染，
湖心区、东部沿岸区和北部沿岸区水质良好; 北部沿岸区: IⅣ类",水质良好,"东部沿岸区: 和北部沿岸区水质良好; 西部沿岸区: 轻度污染，
湖心区、东部沿岸区和北部沿岸区水质良好; 北部沿岸区: 水质良好; 湖心区: 、东部沿岸区和北部沿岸区水质良好",17,,,,,,,1030.469482421875,674.4750366210938,619.5670166015625,316.3277282714844,154.38528442382812,-0.0261472258716821,0.0025894558057188,-0.0458126850426197,0.5348849892616272,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
TAIHU_WHOLE,2023-03,lake_subregion,,,,,,,,,,,,,,,,,IV类水质，其中，西部沿岸区为劣V类水质,轻度富营养,"东部沿岸区: Ⅲ类; 西部沿岸区: 轻度污染，
湖心区、东部沿岸区和北部沿岸区水质良好; 北部沿岸区: IⅣ类",水质良好,"东部沿岸区: 和北部沿岸区水质良好; 西部沿岸区: 轻度污染，
湖心区、东部沿岸区和北部沿岸区水质良好; 北部沿岸区: 水质良好; 湖心区: 、东部沿岸区和北部沿岸区水质良好",17,,,,,,,1030.469482421875,674.4750366210938,619.5670166015625,316.3277282714844,154.38528442382812,-0.0261472258716821,0.0025894558057188,-0.0458126850426197,0.5348849892616272,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,太湖全湖(18/17点位均值),,,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2023-04,grid_point,,,,,,,,,,,,17.355222222222224,1299.42,4.494277777777778,177.4375,186.39881944444443,IV类水质，其中，西部沿岸区为V类水质,轻度富营养,东部沿岸区: 中营养; 西部沿岸区: 轻度污染，东部沿岸区水质良好; 北部沿岸区: IV类,轻度污染，主要污染指标为总磷,东部沿岸区: 水质良好; 西部沿岸区: 轻度污染，东部沿岸区水质良好; 北部沿岸区: 和西部沿岸区为轻度污染，东部沿岸区水质良好; 湖心区: 、北部沿岸区和西部沿岸区为轻度污染，东部沿岸区水质良好,17,,,,,,,1243.7200927734375,954.747802734375,907.7532348632812,384.2054748535156,119.06987762451172,-0.0414986982941627,0.008190719410777,-0.0229494888335466,0.5394310355186462,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
TAIHU_WHOLE,2023-04,lake_subregion,,,,,,,,,,,,,,,,,IV类水质，其中，西部沿岸区为V类水质,轻度富营养,东部沿岸区: 中营养; 西部沿岸区: 轻度污染，东部沿岸区水质良好; 北部沿岸区: IV类,轻度污染，主要污染指标为总磷,东部沿岸区: 水质良好; 西部沿岸区: 轻度污染，东部沿岸区水质良好; 北部沿岸区: 和西部沿岸区为轻度污染，东部沿岸区水质良好; 湖心区: 、北部沿岸区和西部沿岸区为轻度污染，东部沿岸区水质良好,17,,,,,,,1243.7200927734375,954.747802734375,907.7532348632812,384.2054748535156,119.06987762451172,-0.0414986982941627,0.008190719410777,-0.0229494888335466,0.5394310355186462,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,太湖全湖(18/17点位均值),,,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2023-05,grid_point,,,,,,,,,,,,22.547190860215053,3340.88,4.1274865591397845,153.4635752688172,189.9819758064516,"Ⅳ类水质，其中，湖心区、东部沿岸区和西部沿岸
区为IV类水质",,"东部沿岸区: 中营养; 西部沿岸区: 轻度污染，
湖心区、东部沿岸区和北部沿岸区水质良好; 北部沿岸区: Ⅲ类",水质良好,"东部沿岸区: 和北部沿岸区水质良好; 西部沿岸区: 轻度污染，
湖心区、东部沿岸区和北部沿岸区水质良好; 北部沿岸区: 水质良好; 湖心区: 、东部沿岸区和北部沿岸区水质良好",17,,,,,,,1447.0772705078125,1245.7760009765625,1278.365966796875,758.58544921875,399.79052734375,-0.0328278318047523,0.0142297158017754,0.0163613595068454,0.335209846496582,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
TAIHU_WHOLE,2023-05,lake_subregion,,,,,,,,,,,,,,,,,"Ⅳ类水质，其中，湖心区、东部沿岸区和西部沿岸
区为IV类水质",,"东部沿岸区: 中营养; 西部沿岸区: 轻度污染，
湖心区、东部沿岸区和北部沿岸区水质良好; 北部沿岸区: Ⅲ类",水质良好,"东部沿岸区: 和北部沿岸区水质良好; 西部沿岸区: 轻度污染，
湖心区、东部沿岸区和北部沿岸区水质良好; 北部沿岸区: 水质良好; 湖心区: 、东部沿岸区和北部沿岸区水质良好",17,,,,,,,1447.0772705078125,1245.7760009765625,1278.365966796875,758.58544921875,399.79052734375,-0.0328278318047523,0.0142297158017754,0.0163613595068454,0.335209846496582,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,太湖全湖(18/17点位均值),,,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2023-06,grid_point,,,,,,,,,,,,26.74573611111111,5268.08,3.565444444444444,186.05847222222224,177.8670138888889,,,"东部沿岸区: 中营养; 西部沿岸区: 轻度富营养，湖心区
和东部沿岸区为中营养; 北部沿岸区: Ⅲ类水质，西
部沿岸区为IV类",水质良好,"东部沿岸区: 水质为优; 西部沿岸区: 轻度污染，湖心区水质良好，东部沿岸区水质为优; 北部沿岸区: 和西部沿岸区
为轻度污染，湖心区水质良好，东部沿岸区水质为优; 湖心区: 水质良好，东部沿岸区水质为优",17,,,,,,,1707.6446533203125,1364.190185546875,1387.39306640625,893.094482421875,729.52197265625,-0.0322223231196403,0.0126527547836303,0.0101450057700276,0.3482049405574798,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
