entity_type,entity_id,feature_name,value,unit,quality_flag,quality_note,source_name,source_file,acquisition_date
basin,HYBAS_4080734800,landcover_cropland_pct,0.14655833163313134,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080734800,landcover_built_up_pct,0.09063914728895898,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080734800,landcover_bare_sparse_pct,0.008450463465875567,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080734800,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080734800,landcover_permanent_water_pct,0.1886121388908801,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080734800,landcover_herbaceous_wetland_pct,6.134512630203307e-05,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080734800,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080734800,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:25
basin,HYBAS_4080734920,area_km2,52.4,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:25
basin,HYBAS_4080734920,distance_to_taihu_boundary_km,4.635736265061112,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:25
basin,HYBAS_4080734920,elevation_mean_m,27.8197078704834,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:26
basin,HYBAS_4080734920,elevation_median_m,2.092949390411377,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:26
basin,HYBAS_4080734920,elevation_std_m,68.04254150390625,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:26
basin,HYBAS_4080734920,elevation_min_m,0.4298291504383087,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:26
basin,HYBAS_4080734920,elevation_max_m,513.0538330078125,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:26
basin,HYBAS_4080734920,elevation_valid_frac,0.6339935367473581,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:26
basin,HYBAS_4080734920,landcover_tree_pct,0.19239486365841912,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:26
basin,HYBAS_4080734920,landcover_shrubland_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:26
basin,HYBAS_4080734920,landcover_grassland_pct,0.029327588418208057,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:26
basin,HYBAS_4080734920,landcover_cropland_pct,0.08824196807589889,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:26
basin,HYBAS_4080734920,landcover_built_up_pct,0.07398760669693988,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:26
basin,HYBAS_4080734920,landcover_bare_sparse_pct,0.02406012070420653,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:26
basin,HYBAS_4080734920,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:26
basin,HYBAS_4080734920,landcover_permanent_water_pct,0.22906892373427853,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:26
basin,HYBAS_4080734920,landcover_herbaceous_wetland_pct,0.0005946417664537735,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:26
basin,HYBAS_4080734920,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:26
basin,HYBAS_4080734920,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:26
basin,HYBAS_4080733580,area_km2,1763.7,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:26
basin,HYBAS_4080733580,distance_to_taihu_boundary_km,25.00577606493027,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:26
basin,HYBAS_4080733580,elevation_mean_m,26.205358505249023,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:26
basin,HYBAS_4080733580,elevation_median_m,0.5,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:26
basin,HYBAS_4080733580,elevation_std_m,68.15750122070312,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:26
basin,HYBAS_4080733580,elevation_min_m,-62.0,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:26
basin,HYBAS_4080733580,elevation_max_m,571.1902465820312,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:26
basin,HYBAS_4080733580,elevation_valid_frac,0.6809209114977021,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:26
basin,HYBAS_4080733580,landcover_tree_pct,0.15676669948700075,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733580,landcover_shrubland_pct,2.841833413373571e-07,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733580,landcover_grassland_pct,0.008684046126252825,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733580,landcover_cropland_pct,0.03641141688386089,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733580,landcover_built_up_pct,0.04356235072026694,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733580,landcover_bare_sparse_pct,0.0031982561600788846,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733580,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733580,landcover_permanent_water_pct,0.43320701099627545,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733580,landcover_herbaceous_wetland_pct,0.0003895869426393829,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733580,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733580,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733930,area_km2,139.4,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:27
basin,HYBAS_4080733930,distance_to_taihu_boundary_km,8.802909804136481,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:27
basin,HYBAS_4080733930,elevation_mean_m,17.805227279663086,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:27
basin,HYBAS_4080733930,elevation_median_m,3.8241772651672363,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:27
basin,HYBAS_4080733930,elevation_std_m,48.144317626953125,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:27
basin,HYBAS_4080733930,elevation_min_m,-51.905723571777344,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:27
basin,HYBAS_4080733930,elevation_max_m,517.5888061523438,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:27
basin,HYBAS_4080733930,elevation_valid_frac,0.5847611264858777,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:27
basin,HYBAS_4080733930,landcover_tree_pct,0.1458028460568964,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733930,landcover_shrubland_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733930,landcover_grassland_pct,0.04717820911857415,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733930,landcover_cropland_pct,0.17062908405698057,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733930,landcover_built_up_pct,0.1643601571843499,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733930,landcover_bare_sparse_pct,0.04004975771126909,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733930,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733930,landcover_permanent_water_pct,0.017586980044916888,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733930,landcover_herbaceous_wetland_pct,0.000518128941679852,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733930,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080733930,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:27
basin,HYBAS_4080737030,area_km2,359.5,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:27
basin,HYBAS_4080737030,distance_to_taihu_boundary_km,23.987600522492922,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:27
basin,HYBAS_4080737030,elevation_mean_m,2.6672072410583496,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:27
basin,HYBAS_4080737030,elevation_median_m,2.15895938873291,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:27
basin,HYBAS_4080737030,elevation_std_m,2.1570169925689697,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:27
basin,HYBAS_4080737030,elevation_min_m,-2.0,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:27
basin,HYBAS_4080737030,elevation_max_m,66.75175476074219,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:27
basin,HYBAS_4080737030,elevation_valid_frac,0.3860002411566365,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:27
basin,HYBAS_4080737030,landcover_tree_pct,0.044633026529627556,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737030,landcover_shrubland_pct,5.552338283983225e-06,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737030,landcover_grassland_pct,0.03409072251071026,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737030,landcover_cropland_pct,0.13911431161990975,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737030,landcover_built_up_pct,0.062240522376676814,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737030,landcover_bare_sparse_pct,0.01311073638996959,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737030,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737030,landcover_permanent_water_pct,0.09286603056435315,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737030,landcover_herbaceous_wetland_pct,0.0004901128322390336,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737030,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737030,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737140,area_km2,407.4,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:28
basin,HYBAS_4080737140,distance_to_taihu_boundary_km,15.96965913103805,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:28
basin,HYBAS_4080737140,elevation_mean_m,25.590421676635742,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:28
basin,HYBAS_4080737140,elevation_median_m,4.368992328643799,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:28
basin,HYBAS_4080737140,elevation_std_m,51.61202621459961,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:28
basin,HYBAS_4080737140,elevation_min_m,-4.0,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:28
basin,HYBAS_4080737140,elevation_max_m,502.6983642578125,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:28
basin,HYBAS_4080737140,elevation_valid_frac,0.4470233196159122,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:28
basin,HYBAS_4080737140,landcover_tree_pct,0.15421866181790483,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737140,landcover_shrubland_pct,3.8083523649665614e-06,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737140,landcover_grassland_pct,0.03469903280004246,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737140,landcover_cropland_pct,0.11000336674554818,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737140,landcover_built_up_pct,0.09303318654970974,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737140,landcover_bare_sparse_pct,0.022762441056631416,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737140,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737140,landcover_permanent_water_pct,0.03205052630214252,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737140,landcover_herbaceous_wetland_pct,0.0009621356591832542,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737140,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080737140,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:28
basin,HYBAS_4080740390,area_km2,492.6,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:28
basin,HYBAS_4080740390,distance_to_taihu_boundary_km,29.67667501240765,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:28
basin,HYBAS_4080740390,elevation_mean_m,3.5553901195526123,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:29
basin,HYBAS_4080740390,elevation_median_m,2.5051002502441406,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:29
basin,HYBAS_4080740390,elevation_std_m,5.0294189453125,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:29
basin,HYBAS_4080740390,elevation_min_m,-8.428818702697754,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:29
basin,HYBAS_4080740390,elevation_max_m,138.1947784423828,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:29
basin,HYBAS_4080740390,elevation_valid_frac,0.41406044323936625,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:29
basin,HYBAS_4080740390,landcover_tree_pct,0.055125150248542094,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:29
basin,HYBAS_4080740390,landcover_shrubland_pct,7.78328543810806e-06,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:29
basin,HYBAS_4080740390,landcover_grassland_pct,0.0487660815130408,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:29
basin,HYBAS_4080740390,landcover_cropland_pct,0.14410435430611201,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:29
basin,HYBAS_4080740390,landcover_built_up_pct,0.07722258253644944,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:29
basin,HYBAS_4080740390,landcover_bare_sparse_pct,0.01901195114139079,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:29
basin,HYBAS_4080740390,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:29
basin,HYBAS_4080740390,landcover_permanent_water_pct,0.07059533291789269,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:29
basin,HYBAS_4080740390,landcover_herbaceous_wetland_pct,0.0002942081895604847,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:29
basin,HYBAS_4080740390,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:29
basin,HYBAS_4080740390,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:29
basin,HYBAS_4080740500,area_km2,857.1,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:29
basin,HYBAS_4080740500,distance_to_taihu_boundary_km,39.233702048768805,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:29
basin,HYBAS_4080740500,elevation_mean_m,109.32589721679688,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:29
basin,HYBAS_4080740500,elevation_median_m,56.49257278442383,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:29
basin,HYBAS_4080740500,elevation_std_m,130.28224182128906,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:29
basin,HYBAS_4080740500,elevation_min_m,-6.0,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:29
basin,HYBAS_4080740500,elevation_max_m,739.3493041992188,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:29
basin,HYBAS_4080740500,elevation_valid_frac,0.5276821279090927,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:29
basin,HYBAS_4080740500,landcover_tree_pct,0.3596113312920692,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:30
basin,HYBAS_4080740500,landcover_shrubland_pct,1.3201752828589352e-06,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:30
basin,HYBAS_4080740500,landcover_grassland_pct,0.02388019545877912,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:30
basin,HYBAS_4080740500,landcover_cropland_pct,0.06496514282020396,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:30
basin,HYBAS_4080740500,landcover_built_up_pct,0.044800466886817276,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:30
basin,HYBAS_4080740500,landcover_bare_sparse_pct,0.010099750623441397,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:30
basin,HYBAS_4080740500,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:30
basin,HYBAS_4080740500,landcover_permanent_water_pct,0.024233911388014083,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:30
basin,HYBAS_4080740500,landcover_herbaceous_wetland_pct,0.0004339734817756631,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:30
basin,HYBAS_4080740500,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:30
basin,HYBAS_4080740500,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:30
basin,HYBAS_4080738130,area_km2,843.3,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:30
basin,HYBAS_4080738130,distance_to_taihu_boundary_km,25.652637972894038,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:30
basin,HYBAS_4080738130,elevation_mean_m,93.05973815917969,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:30
basin,HYBAS_4080738130,elevation_median_m,47.15159225463867,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:30
basin,HYBAS_4080738130,elevation_std_m,109.83538055419922,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:30
basin,HYBAS_4080738130,elevation_min_m,-28.0,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:30
basin,HYBAS_4080738130,elevation_max_m,608.1378784179688,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:30
basin,HYBAS_4080738130,elevation_valid_frac,0.6562804036328999,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:30
basin,HYBAS_4080738130,landcover_tree_pct,0.4491242820381138,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738130,landcover_shrubland_pct,1.4335727132164164e-06,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738130,landcover_grassland_pct,0.021107924629398516,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738130,landcover_cropland_pct,0.116232986072325,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738130,landcover_built_up_pct,0.04900685523002878,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738130,landcover_bare_sparse_pct,0.010306527664398105,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738130,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738130,landcover_permanent_water_pct,0.010341850896051757,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738130,landcover_herbaceous_wetland_pct,0.000834740719451655,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738130,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738130,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738230,area_km2,446.7,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:31
basin,HYBAS_4080738230,distance_to_taihu_boundary_km,31.556621551736004,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:31
basin,HYBAS_4080738230,elevation_mean_m,82.3294677734375,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:31
basin,HYBAS_4080738230,elevation_median_m,29.03204345703125,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:31
basin,HYBAS_4080738230,elevation_std_m,108.07357788085938,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:31
basin,HYBAS_4080738230,elevation_min_m,-5.66826057434082,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:31
basin,HYBAS_4080738230,elevation_max_m,621.7413330078125,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:31
basin,HYBAS_4080738230,elevation_valid_frac,0.6085720028137875,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:31
basin,HYBAS_4080738230,landcover_tree_pct,0.37190354500177064,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738230,landcover_shrubland_pct,1.3097359219760086e-06,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738230,landcover_grassland_pct,0.029815332272447235,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738230,landcover_cropland_pct,0.14070754956972656,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738230,landcover_built_up_pct,0.04358801148336157,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738230,landcover_bare_sparse_pct,0.009667060091187845,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738230,landcover_snow_ice_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738230,landcover_permanent_water_pct,0.013682408181215062,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738230,landcover_herbaceous_wetland_pct,0.0008858852278411573,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738230,landcover_mangroves_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080738230,landcover_moss_lichen_pct,,%,Q00,,esa_worldcover_2021,,2026-08-24 01:15:31
basin,HYBAS_4080725210,area_km2,1800.3,km²,Q00,HydroBASINS 汇水区域面积(SUB_AREA 单位 km²),hydrobasins_lev08,,2026-08-24 01:15:31
basin,HYBAS_4080725210,distance_to_taihu_boundary_km,12.238989789697872,km,Q00,流域质心到太湖边界距离(球面近似),hydrobasins_lev08,,2026-08-24 01:15:31
basin,HYBAS_4080725210,elevation_mean_m,6.399030685424805,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:32
basin,HYBAS_4080725210,elevation_median_m,2.576364278793335,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:32
basin,HYBAS_4080725210,elevation_std_m,18.318744659423828,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:32
basin,HYBAS_4080725210,elevation_min_m,-8.605076789855957,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:32
basin,HYBAS_4080725210,elevation_max_m,329.31201171875,m,Q00,,copernicus_dem_glo30,storage\silver\geo\copernicus_dem_glo30_taihu.tif,2026-08-24 01:15:32
basin,HYBAS_4080725210,elevation_valid_frac,0.5303513674066577,fraction,Q00,,copernicus_dem_glo30,,2026-08-24 01:15:32
